18,2,0.09944751381215469,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
19,1,0.10497237569060773,Atlas32016@2,(Offer  bid:Bid[Pie: a910, ])
19,2,0.10497237569060773,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
20,1,0.11049723756906077,Atlas32016@2,(Offer  bid:Bid[Pie: a946, ])
20,2,0.11049723756906077,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
21,1,0.11602209944751381,Atlas32016@2,(Offer  bid:Bid[Pie: a987, ])
21,2,0.11602209944751381,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a1, ])
22,1,0.12154696132596685,Atlas32016@2,(Offer  bid:Bid[Pie: a917, ])
22,2,0.12154696132596685,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
23,1,0.1270718232044199,Atlas32016@2,(Offer  bid:Bid[Pie: a889, ])
23,2,0.1270718232044199,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a1, ])
24,1,0.13259668508287292,Atlas32016@2,(Offer  bid:Bid[Pie: a958, ])
24,2,0.13259668508287292,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
25,1,0.13812154696132597,Atlas32016@2,(Offer  bid:Bid[Pie: a879, ])
25,2,0.13812154696132597,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
26,1,0.143646408839779,Atlas32016@2,(Offer  bid:Bid[Pie: a920, ])
26,2,0.143646408839779,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a8, ])
27,1,0.14917127071823205,Atlas32016@2,(Offer  bid:Bid[Pie: a881, ])
27,2,0.14917127071823205,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a7, ])
28,1,0.15469613259668508,Atlas32016@2,(Offer  bid:Bid[Pie: a989, ])
28,2,0.15469613259668508,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a8, ])
29,1,0.16022099447513813,Atlas32016@2,(Offer  bid:Bid[Pie: a866, ])
29,2,0.16022099447513813,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a6, ])
30,1,0.16574585635359115,Atlas32016@2,(Offer  bid:Bid[Pie: a940, ])
30,2,0.16574585635359115,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a2, ])
31,1,0.1712707182320442,Atlas32016@2,(Offer  bid:Bid[Pie: a925, ])
31,2,0.1712707182320442,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a6, ])
32,1,0.17679558011049723,Atlas32016@2,(Offer  bid:Bid[Pie: a848, ])
32,2,0.17679558011049723,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
33,1,0.18232044198895028,Atlas32016@2,(Offer  bid:Bid[Pie: a940, ])
33,2,0.18232044198895028,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a9, ])
34,1,0.1878453038674033,Atlas32016@2,(Offer  bid:Bid[Pie: a958, ])
34,2,0.1878453038674033,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a7, ])
35,1,0.19337016574585636,Atlas32016@2,(Offer  bid:Bid[Pie: a948, ])
35,2,0.19337016574585636,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a13, ])
36,1,0.19889502762430938,Atlas32016@2,(Offer  bid:Bid[Pie: a862, ])
36,2,0.19889502762430938,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a8, ])
37,1,0.20441988950276244,Atlas32016@2,(Offer  bid:Bid[Pie: a928, ])
37,2,0.20441988950276244,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a9, ])
38,1,0.20994475138121546,Atlas32016@2,(Offer  bid:Bid[Pie: a812, ])
38,2,0.20994475138121546,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a16, ])
39,1,0.2154696132596685,Atlas32016@2,(Offer  bid:Bid[Pie: a803, ])
39,2,0.2154696132596685,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a14, ])
40,1,0.22099447513812154,Atlas32016@2,(Offer  bid:Bid[Pie: a891, ])
40,2,0.22099447513812154,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a5, ])
41,1,0.2265193370165746,Atlas32016@2,(Offer  bid:Bid[Pie: a950, ])
41,2,0.2265193370165746,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a17, ])
42,1,0.23204419889502761,Atlas32016@2,(Offer  bid:Bid[Pie: a839, ])
42,2,0.23204419889502761,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
43,1,0.23756906077348067,Atlas32016@2,(Offer  bid:Bid[Pie: a977, ])
43,2,0.23756906077348067,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a22, ])
44,1,0.2430939226519337,Atlas32016@2,(Offer  bid:Bid[Pie: a888, ])
44,2,0.2430939226519337,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a20, ])
45,1,0.24861878453038674,Atlas32016@2,(Offer  bid:Bid[Pie: a952, ])
45,2,0.24861878453038674,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a11, ])
46,1,0.2541436464088398,Atlas32016@2,(Offer  bid:Bid[Pie: a961, ])
46,2,0.2541436464088398,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a2, ])
47,1,0.2596685082872928,Atlas32016@2,(Offer  bid:Bid[Pie: a961, ])
47,2,0.2596685082872928,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a7, ])
48,1,0.26519337016574585,Atlas32016@2,(Offer  bid:Bid[Pie: a993, ])
48,2,0.26519337016574585,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a15, ])
49,1,0.27071823204419887,Atlas32016@2,(Offer  bid:Bid[Pie: a796, ])
49,2,0.27071823204419887,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a21, ])
50,1,0.27624309392265195,Atlas32016@2,(Offer  bid:Bid[Pie: a981, ])
50,2,0.27624309392265195,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a25, ])
51,1,0.281767955801105,Atlas32016@2,(Offer  bid:Bid[Pie: a979, ])
51,2,0.281767955801105,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a24, ])
52,1,0.287292817679558,Atlas32016@2,(Offer  bid:Bid[Pie: a825, ])
52,2,0.287292817679558,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a22, ])
53,1,0.292817679558011,Atlas32016@2,(Offer  bid:Bid[Pie: a971, ])
53,2,0.292817679558011,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a25, ])
54,1,0.2983425414364641,Atlas32016@2,(Offer  bid:Bid[Pie: a979, ])
54,2,0.2983425414364641,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a21, ])
55,1,0.30386740331491713,Atlas32016@2,(Offer  bid:Bid[Pie: a742, ])
55,2,0.30386740331491713,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a17, ])
56,1,0.30939226519337015,Atlas32016@2,(Offer  bid:Bid[Pie: a760, ])
56,2,0.30939226519337015,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a7, ])
57,1,0.3149171270718232,Atlas32016@2,(Offer  bid:Bid[Pie: a897, ])
57,2,0.3149171270718232,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a27, ])
58,1,0.32044198895027626,Atlas32016@2,(Offer  bid:Bid[Pie: a746, ])
58,2,0.32044198895027626,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a23, ])
59,1,0.3259668508287293,Atlas32016@2,(Offer  bid:Bid[Pie: a765, ])
59,2,0.3259668508287293,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a30, ])
60,1,0.3314917127071823,Atlas32016@2,(Offer  bid:Bid[Pie: a823, ])
60,2,0.3314917127071823,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a33, ])
61,1,0.3370165745856354,Atlas32016@2,(Offer  bid:Bid[Pie: a755, ])
61,2,0.3370165745856354,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a20, ])
62,1,0.3425414364640884,Atlas32016@2,(Offer  bid:Bid[Pie: a957, ])
62,2,0.3425414364640884,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a28, ])
63,1,0.34806629834254144,Atlas32016@2,(Offer  bid:Bid[Pie: a789, ])
63,2,0.34806629834254144,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a21, ])
64,1,0.35359116022099446,Atlas32016@2,(Offer  bid:Bid[Pie: a670, ])
64,2,0.35359116022099446,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
65,1,0.35911602209944754,Atlas32016@2,(Offer  bid:Bid[Pie: a983, ])
65,2,0.35911602209944754,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a4, ])
66,1,0.36464088397790057,Atlas32016@2,(Offer  bid:Bid[Pie: a755, ])
66,2,0.36464088397790057,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a46, ])
67,1,0.3701657458563536,Atlas32016@2,(Offer  bid:Bid[Pie: a683, ])
67,2,0.3701657458563536,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a22, ])
68,1,0.3756906077348066,Atlas32016@2,(Offer  bid:Bid[Pie: a716, ])
68,2,0.3756906077348066,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a45, ])
69,1,0.3812154696132597,Atlas32016@2,(Offer  bid:Bid[Pie: a967, ])
69,2,0.3812154696132597,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a13, ])
70,1,0.3867403314917127,Atlas32016@2,(Offer  bid:Bid[Pie: a710, ])
70,2,0.3867403314917127,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a31, ])
71,1,0.39226519337016574,Atlas32016@2,(Offer  bid:Bid[Pie: a657, ])
71,2,0.39226519337016574,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a20, ])
72,1,0.39779005524861877,Atlas32016@2,(Offer  bid:Bid[Pie: a738, ])
72,2,0.39779005524861877,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a16, ])
73,1,0.40331491712707185,Atlas32016@2,(Offer  bid:Bid[Pie: a988, ])
73,2,0.40331491712707185,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a33, ])
74,1,0.4088397790055249,Atlas32016@2,(Offer  bid:Bid[Pie: a746, ])
74,2,0.4088397790055249,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a21, ])
75,1,0.4143646408839779,Atlas32016@2,(Offer  bid:Bid[Pie: a646, ])
75,2,0.4143646408839779,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a35, ])
76,1,0.4198895027624309,Atlas32016@2,(Offer  bid:Bid[Pie: a633, ])
76,2,0.4198895027624309,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a39, ])
77,1,0.425414364640884,Atlas32016@2,(Offer  bid:Bid[Pie: a678, ])
77,2,0.425414364640884,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a42, ])
78,1,0.430939226519337,Atlas32016@2,(Offer  bid:Bid[Pie: a833, ])
78,2,0.430939226519337,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a2, ])
79,1,0.43646408839779005,Atlas32016@2,(Offer  bid:Bid[Pie: a628, ])
79,2,0.43646408839779005,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a42, ])
80,1,0.4419889502762431,Atlas32016@2,(Offer  bid:Bid[Pie: a923, ])
80,2,0.4419889502762431,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a53, ])
81,1,0.44751381215469616,Atlas32016@2,(Offer  bid:Bid[Pie: a623, ])
81,2,0.44751381215469616,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a12, ])
82,1,0.4530386740331492,Atlas32016@2,(Offer  bid:Bid[Pie: a1000, ])
82,2,0.4530386740331492,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a49, ])
83,1,0.4585635359116022,Atlas32016@2,(Offer  bid:Bid[Pie: a893, ])
83,2,0.4585635359116022,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a16, ])
84,1,0.46408839779005523,Atlas32016@2,(Offer  bid:Bid[Pie: a635, ])
84,2,0.46408839779005523,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a68, ])
85,1,0.4696132596685083,Atlas32016@2,(Offer  bid:Bid[Pie: a793, ])
85,2,0.4696132596685083,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a40, ])
86,1,0.47513812154696133,Atlas32016@2,(Offer  bid:Bid[Pie: a979, ])
86,2,0.47513812154696133,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a17, ])
87,1,0.48066298342541436,Atlas32016@2,(Offer  bid:Bid[Pie: a606, ])
87,2,0.48066298342541436,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a42, ])
88,1,0.4861878453038674,Atlas32016@2,(Offer  bid:Bid[Pie: a720, ])
88,2,0.4861878453038674,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a34, ])
89,1,0.49171270718232046,Atlas32016@2,(Offer  bid:Bid[Pie: a812, ])
89,2,0.49171270718232046,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a42, ])
90,1,0.4972375690607735,Atlas32016@2,(Offer  bid:Bid[Pie: a972, ])
90,2,0.4972375690607735,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a7, ])
91,1,0.5027624309392266,Atlas32016@2,(Offer  bid:Bid[Pie: a598, ])
91,2,0.5027624309392266,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a24, ])
92,1,0.5082872928176796,Atlas32016@2,(Offer  bid:Bid[Pie: a607, ])
92,2,0.5082872928176796,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a19, ])
93,1,0.5138121546961326,Atlas32016@2,(Offer  bid:Bid[Pie: a767, ])
93,2,0.5138121546961326,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a87, ])
94,1,0.5193370165745856,Atlas32016@2,(Offer  bid:Bid[Pie: a659, ])
94,2,0.5193370165745856,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a84, ])
95,1,0.5248618784530387,Atlas32016@2,(Offer  bid:Bid[Pie: a807, ])
95,2,0.5248618784530387,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a94, ])
96,1,0.5303867403314917,Atlas32016@2,(Offer  bid:Bid[Pie: a630, ])
96,2,0.5303867403314917,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a53, ])
97,1,0.5359116022099447,Atlas32016@2,(Offer  bid:Bid[Pie: a717, ])
97,2,0.5359116022099447,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a73, ])
98,1,0.5414364640883977,Atlas32016@2,(Offer  bid:Bid[Pie: a775, ])
98,2,0.5414364640883977,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
99,1,0.5469613259668509,Atlas32016@2,(Offer  bid:Bid[Pie: a588, ])
99,2,0.5469613259668509,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a14, ])
100,1,0.5524861878453039,Atlas32016@2,(Offer  bid:Bid[Pie: a719, ])
100,2,0.5524861878453039,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a36, ])
101,1,0.5580110497237569,Atlas32016@2,(Offer  bid:Bid[Pie: a659, ])
101,2,0.5580110497237569,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a69, ])
102,1,0.56353591160221,Atlas32016@2,(Offer  bid:Bid[Pie: a805, ])
102,2,0.56353591160221,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a61, ])
103,1,0.569060773480663,Atlas32016@2,(Offer  bid:Bid[Pie: a904, ])
103,2,0.569060773480663,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a65, ])
104,1,0.574585635359116,Atlas32016@2,(Offer  bid:Bid[Pie: a567, ])
104,2,0.574585635359116,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a70, ])
105,1,0.580110497237569,Atlas32016@2,(Offer  bid:Bid[Pie: a923, ])
105,2,0.580110497237569,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a86, ])
106,1,0.585635359116022,Atlas32016@2,(Offer  bid:Bid[Pie: a753, ])
106,2,0.585635359116022,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a76, ])
107,1,0.5911602209944752,Atlas32016@2,(Offer  bid:Bid[Pie: a523, ])
107,2,0.5911602209944752,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a115, ])
108,1,0.5966850828729282,Atlas32016@2,(Offer  bid:Bid[Pie: a576, ])
108,2,0.5966850828729282,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a107, ])
109,1,0.6022099447513812,Atlas32016@2,(Offer  bid:Bid[Pie: a859, ])
109,2,0.6022099447513812,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a81, ])
110,1,0.6077348066298343,Atlas32016@2,(Offer  bid:Bid[Pie: a882, ])
110,2,0.6077348066298343,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a19, ])
111,1,0.6132596685082873,Atlas32016@2,(Offer  bid:Bid[Pie: a894, ])
111,2,0.6132596685082873,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a67, ])
112,1,0.6187845303867403,Atlas32016@2,(Offer  bid:Bid[Pie: a765, ])
112,2,0.6187845303867403,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a50, ])
113,1,0.6243093922651933,Atlas32016@2,(Offer  bid:Bid[Pie: a594, ])
113,2,0.6243093922651933,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a13, ])
114,1,0.6298342541436464,Atlas32016@2,(Offer  bid:Bid[Pie: a762, ])
114,2,0.6298342541436464,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a0, ])
115,1,0.6353591160220995,Atlas32016@2,(Offer  bid:Bid[Pie: a546, ])
115,2,0.6353591160220995,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a109, ])
116,1,0.6408839779005525,Atlas32016@2,(Offer  bid:Bid[Pie: a939, ])
116,2,0.6408839779005525,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a62, ])
117,1,0.6464088397790055,Atlas32016@2,(Offer  bid:Bid[Pie: a978, ])
117,2,0.6464088397790055,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a69, ])
118,1,0.6519337016574586,Atlas32016@2,(Offer  bid:Bid[Pie: a801, ])
118,2,0.6519337016574586,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a51, ])
119,1,0.6574585635359116,Atlas32016@2,(Offer  bid:Bid[Pie: a950, ])
119,2,0.6574585635359116,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a105, ])
120,1,0.6629834254143646,Atlas32016@2,(Offer  bid:Bid[Pie: a509, ])
120,2,0.6629834254143646,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a47, ])
121,1,0.6685082872928176,Atlas32016@2,(Offer  bid:Bid[Pie: a899, ])
121,2,0.6685082872928176,AgentBuyogMain@3,(Offer  bid:Bid[Pie: a134, ])
122,1,0.6740331491712708,Atlas32016@2,(Accept  bid:Bid[Pie: a134, ])
agreement,Bid[Pie: a134, ],0.134,0.866
